Reporting Railroad Code,Reporting Railroad Name,Year,Accident Number,PDF Link,Accident Year,Accident Month,Other Railroad Code,Other Railroad Name,Other Accident Number,Other Accident Year,Other Accident Month,Maintenance Railroad Code,Maintenance Railroad Name,Maintenance Accident Number,Maintenance Accident Year,Maintenance Accident Month,Grade Crossing ID,Day,Date,Time,Accident Type Code,Accident Type,Hazmat Cars,Hazmat Cars Damaged,Hazmat Released Cars,Persons Evacuated,Subdivision,Division Code,Division,Station,Milepost,State Code,State Abbreviation,State Name,County Code,County Name,District,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Track Type Code,Track Type,Track Name,Track Class,Track Density,Train Direction Code,Train Direction,Equipment Type Code,Equipment Type,Equipment Attended,Train Number,Train Speed,Recorded Estimated Speed,Maximum Speed,Gross Tonnage,Signalization Code,Signalization,Method of Operation Code,Method of Operation,Adjunct Code 1,Adjunct Name 1,Adjunct Code 2,Adjunct Name 2,Adjunct Code 3,Adjunct Name 3,Remote Control Locomotive Code,Remote Control Locomotive,First Car Initials,First Car Number,First Car Position,First Car Loaded,Causing Car Initials,Causing Car Number,Causing Car Position,Causing Car Loaded,Positive Alcohol Tests,Positive Drug Tests,Passengers Transported,Head End Locomotives,Mid Train Manual Locomotives,Mid Train Remote Locomotives,Rear End Manual Locomotives,Rear End Remote Locomotives,Derailed Head End Locomotives,Derailed Mid Train Manual Locomotives,Derailed Mid Train Remote Locomotives,Derailed Rear End Manual Locomotives,Derailed Rear End Remote Locomotives,Loaded Freight Cars,Loaded Passenger Cars,Empty Freight Cars,Empty Passenger Cars,Cabooses,Derailed Loaded Freight Cars,Derailed Loaded Passenger Cars,Derailed Empty Freight Cars,Derailed Empty Passenger Cars,Derailed Cabooses,Equipment Damage Cost,Track Damage Cost,Total Damage Cost,Primary Accident Cause Code,Primary Accident Cause,Contributing Accident Cause Code,Contributing Accident Cause,Accident Cause Code,Accident Cause,Engineers On Duty,Firemen On Duty,Conductors On Duty,Brakemen On Duty,Hours Engineers On Duty,Minutes Engineers On Duty,Hours Conductors On Duty,Minutes Conductors On Duty,Railroad Employees Killed,Railroad Employees Injured,Passengers Killed,Passengers Injured,Others Killed,Others Injured,Reporting Railroad Fatalities for 55a,Reporting Railroad Injuries for 55a,Total Persons Killed,Total Persons Injured,Total Killed Form 54,Total Injured Form 54,Special Study 1,Special Study 2,Latitude,Longitude,Narrative,Joint Track Type,Joint Track Class,Class Code,Class,Joint CD,Incident Key,Report Key,Reporting Railroad Company Grouping,Reporting Railroad Class,Reporting Railroad SMT Grouping,Reporting Parent Railroad Code,Reporting Parent Railroad Name,Reporting Railroad Holding Company,Other Railroad Company Grouping,Other Railroad Class,Other Railroad SMT Grouping,Other Parent Railroad Code,Other Parent Railroad Name,Other Railroad Holding Company,Maintenance Railroad Company Grouping,Maintenance Railroad Class,Maintenance Railroad SMT Grouping,Maintenance Parent Railroad Code,Maintenance Parent Railroad Name,Maintenance Railroad Holding Company,Location,Type,geometry,Accident_Date,HUC2,HUC4,HUC6,HUC8,HUC10,HUC12
CSX,CSX Transportation,2016,000163469,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00016346920161008,16,10,,,,,,CSX,CSX Transportation,000163469,16,10,,8,10/08/2016,9:28 PM,1,Derailment,40,0,0,0,HAMLET,,,WALLACE,0269.0,45,SC,SOUTH CAROLINA,69,MARLBORO,3,65,4,Dark,3,Rain,1,Main,SINGLE MAIN,3,5.9,1.0,North,1,Freight Train,Yes,Q464,15,Recorded,15,9479,1,Signaled,,Signal Indication,D,Automatic Block Signals System,,,,,0,Not a remotely controlled operation,CSXT,247,2,No,,,0,,,,No,2,0,0,0,0,1,0,0,0,0,62,0,47,0,0,1,0,3,0,0,190549,57769,248318,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,0.0,1.0,0.0,10.0,58.0,10.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,34.718899,-79.854025,THE Q46408 WAS OPERATING ON THE HAMLET SUBDIVISION TRAVELING NORTH FROM CAYCE SOUTH CAROLINA TO HAMLET NORTH CAROLINA.  THE TRAIN PASSED MP S 268.9 OPERATING AT 15MPH.  AS THE TRAIN AND CREW APPROACHED THE S 268.5 THE ROADBED AND BALLAST THAT SUPPORTED THE TRACK WERE NOT IN PLACE.  THE TRACK AND TIES WERE SUSPENDED WITH NO SUPPORTING MATERIAL FOR 100 FEET. THE LEAD ENGINE CSXT 535 TRAVERSED THE WASH OUT AND THE CSXT 247 DERAILED ALONG WITH THE HEAD FOUR CARS.,Main,3,1,1,1,CSX000163469201610,CSX000163469201610,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-79.854025 34.718899),1,POINT (-79.854025 34.718899),2016-10-08,"110427, 110427, 110427, 110427, 110427, 110427, 109645, 109645, 110427, 110427, 110427, 109645, 111172, 110427, 109645, 109645, 109645, 109645, 110427, 110427, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 110904, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 110904, 111078, 110904, 111078, 110904, 110427, 110427, 110427, 110427, 110427, 111172, 111172, 111300, 111300, 110427, 110427, 111172, 111172, 111172, 111172, 111172, 111172, 110427, 110427, 110427, 110427, 111300, 111300, 111300, 111300, 111300, 111300, 111300, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 111078, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 111172, 111172, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 111285, 111285, 110904, 110904, 110904, 111285, 110795, 110795, 110923, 110923, 110923, 110923, 110923, 110923, 110923, 110923, 110923, 110923, 110923, 110923, 111172, 111172, 111313, 111316, 111316, 111172, 111172, 111315, 111315, 111315, 111315, 111315, 111316, 111314, 111315, 111315, 111315, 111316, 111316, 111052, 111052, 111052, 111052, 111052, 111052, 111315, 110923","109645, 109645, 109645, 109645, 109645, 109645, 109645, 109645, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111172, 111172, 110904, 110904, 110904, 111078, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 111172, 111172, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904","109645, 109645, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111172, 111172, 110904, 110904, 110904, 111078, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 111172, 111172, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904, 110904","111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111172","111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111078, 111172",111078
UP,Union Pacific Railroad Company,2015,1015FW016,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=UP1015FW01620151024,15,10,,,,,,UP,Union Pacific Railroad Company,1015FW016,15,10,,24,10/24/2015,3:05 AM,1,Derailment,0,0,0,0,ENNIS SUB,,,CORSICANA,214.5,48,TX,TEXAS,349,NAVARRO,5,65,4,Dark,3,Rain,1,Main,SINGLE MAIN TRACK,4,36.6,2.0,South,1,Freight Train,Yes,RMDG,20,Estimated,20,8536,1,Signaled,,Direct Train Control,P,Track Warrant Control,,,,,0,Not a remotely controlled operation,UP,8742,1,,,,0,,,,No,2,0,0,0,0,2,0,0,0,0,64,0,0,0,0,45,0,0,0,0,3755057,486124,4241181,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,0.0,1.0,0.0,8.0,5.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,32.150404,-96.477455,"CREW ON THE RMDGPC-23, LEAD UNIT UP8742, REPORTED THAT THE LEAD LOCOMOTIVE WAS STOPPED ON TOP OF A WASHOUT LOCATION AND THE WATER WAS RISING.  CREW EVACUATED LOCOMOTIVE AND MOVED TO HIGHER GROUND WHERE THEY WERE RETRIEVED BY THE NAVARRO COUNTY WATER RESCUE TEAM.  CREW REPORTED 2 LOCOMOTIVES DERAILEDAND 45 CARS.  UP8337, EM SD70ACE, FUEL CAP = 4900 GALS, SPILLED 1092 GALS.",Main,4,CL,CL,1,UP1015FW016201510,UP1015FW016201510,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,,,,,,,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,POINT (-96.477455 32.150404),1,POINT (-96.477455 32.150404),2015-10-24,"100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 101302, 100898, 100898, 100898, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101149, 101036, 101036, 101036, 101036, 101036, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423","100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423","100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423, 100423","100423, 100423, 100423","100423, 100423, 100423",
UP,Union Pacific Railroad Company,2016,0616FW010,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=UP0616FW01020160612,16,6,,,,,,UP,Union Pacific Railroad Company,0616FW010,16,6,,12,06/12/2016,2:25 AM,1,Derailment,1,0,0,0,MINEOLA SUB,,,MESQUITE,203.5,48,TX,TEXAS,113,DALLAS,5,77,4,Dark,1,Clear,3,Siding,PASS TRACK,3,,4.0,West,1,Freight Train,Yes,ZLAM,1,Recorded,1,6198,1,Signaled,,Signal Indication,T,Other Than Main Track,,,,,0,Not a remotely controlled operation,CP,556411,4,Yes,,,0,,0.0,0.0,No,3,0,0,0,1,1,0,0,0,0,94,0,0,0,0,1,0,0,0,0,1584,12516,14100,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,0.0,1.0,0.0,2.0,55.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,32.771638,-96.622748,"ZLAMQ-10 CREW HAD SWAPPED OUT WITH THE YMQ41 11 AT MESQUITE.  THE YMQ41 THEN PROCEEDED EAST IN THE PASS AT CPT 204.  THE CONDUCTOR WAS ON THE WEST END OF THE TRACK AND LINED THEM INTO TRACK 80.  THE CREW BEGAN TO SHOVE WEST WHEN THE EAST SET OF TRUCKS ON THE 1ST CAR FROM THE HEAD END (LOADED AUTORACK CP556411) DROPPED INSIDE THE RAIL.  FOLLOWING IT TO THE GROUND WITH REAR 3 AXLES WAS THE UP8127 THE 3RD LOCOMOTIVE IN THE CONSIST CAUSING THE TRAIN TO GO INTO EMERGENCY.  CAUSE OF THE DERAILMENT WASDETERMINED TO BE TRACK CAUSED.  AT THE POINT OF DERAILMENT, THE GAGE WAS MEASURED OVER 58 INCHES.",Siding,3,CL,CL,1,UP0616FW010201606,UP0616FW010201606,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,,,,,,,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,POINT (-96.622748 32.771638),1,POINT (-96.622748 32.771638),2016-06-12,"106057, 106057, 106057, 106057, 106057, 107241, 107241, 107241, 107241, 107241, 107241, 107241","107241, 107241, 107241, 107241","107241, 107241, 107241, 107241",107241,107241,
CSX,CSX Transportation,2023,000211261,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00021126120230511,23,5,,,,,,CSX,CSX Transportation,000211261,23,5,,11,05/11/2023,3:00 AM,1,Derailment,0,0,0,0,MEMPHIS,,,MASON,0338.0,47,TN,TENNESSEE,167,TIPTON,3,68,4,Dark,2,Cloudy,1,Main,SINGLE MAIN TRACK,4,7.8,1.0,North,1,Freight Train,Yes,M536,45,Estimated,45,5629,2,Not Signaled,,Direct Train Control,,,,,,,0,Not a remotely controlled operation,TBOX,662354,57,Yes,,,0,,,,No,2,0,0,0,0,0,0,0,0,0,52,0,13,0,0,8,0,1,0,0,339043,472885,811928,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,0.0,1.0,0.0,8.0,,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,35.424855,-89.494995,"M53611 WAS PROCEEDING IN A NORTH DIRECTION WHEN WATER FLOW FROM AN ABUNDANCE OF RAIN, WASHED THE BRIDGE TIMBERS ALLOWING THE BRIDGE TO COLLAPSE INTO THE RIVER.",Main,4,1,1,1,CSX000211261202305,CSX000211261202305,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-89.494995 35.424855),1,POINT (-89.494995 35.424855),2023-05-11,"180663, 180663, 180663, 180663, 180649, 180093, 181227, 181227, 181227",,,,,
BPRR,"Buffalo & Pittsburgh Railroad, Incorporated",2024,BPR767724A,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=BPRRBPR767724A20240412,24,4,,,,,,BPRR,"Buffalo & Pittsburgh Railroad, Incorporated",BPR767724A,24,4,,12,04/12/2024,4:20 AM,13,Other (describe in narrative),24,0,0,0,B&P MAINLINE,,,BUTLER,286,42,PA,PENNSYLVANIA,19,BUTLER,2,54,4,Dark,3,Rain,2,Yard,014,1,,1.0,North,6,Cut of cars,No,,0,Estimated,0,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,GATX,204496,36,No,,,0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,66712,0,66712,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,40.87845,-79.87751,BPRR EMPLOYEES OBSERVING POTENTIAL FLOODING CONDITIONS IN CONNEQUESING CREEK THROUGHOUT THE NIGHT REPORTED THAT THE CREEK WAS COMING OUT OF THE BANKS. EQUIPMENT AND PARTS WERE BEING MOVED PRIOR TO PREVENT POTENTIAL FLOOD IMPACT BUT WATER ENTERED BPRR LOCOMOTIVE/CAR SHOP AND SUBMERGED THE WHEELS OF 24 CARS ON LEASED TRACK 13 IN CN YARD. 98 WHEELS WILL NEED TO BE CHANGED DUE TO WATER OVER THE BEARINGS.,Yard,1,2,2,1,BPRRBPR767724A202404,BPRRBPR767724A202404,Shortline,Class 2,SMT-2 - Short Line East,BPRR,"Buffalo & Pittsburgh Railroad, Incorporated",Genesee & Wyoming,,,,,,,Shortline,Class 2,SMT-2 - Short Line East,BPRR,"Buffalo & Pittsburgh Railroad, Incorporated",Genesee & Wyoming,POINT (-79.87751 40.87845),1,POINT (-79.87751 40.87845),2024-04-12,,,,,,
UP,Union Pacific Railroad Company,2015,1015SA018,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=UP1015SA01820151031,15,10,,,,,,UP,Union Pacific Railroad Company,1015SA018,15,10,,31,10/31/2015,4:20 AM,1,Derailment,0,0,0,0,LOCKHART SUB,,,LOCKHART,34.5,48,TX,TEXAS,55,CALDWELL,5,72,4,Dark,3,Rain,1,Main,LOCKHART MAIN TRACK,3,41.9,1.0,North,1,Freight Train,Yes,ALDA,25,Estimated,25,4829,2,Not Signaled,,Direct Train Control,P,Track Warrant Control,,,,,0,Not a remotely controlled operation,NS,9415,1,,,,0,,,,No,2,0,0,0,0,2,0,0,0,0,66,0,0,0,0,11,0,0,0,0,813266,267143,1080409,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,0.0,1.0,0.0,6.0,50.0,6.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,29.891615,-97.646648,"THE ALDASB-29 WAS TRAVELING NORTH ON THE LOCKHART SUBDIVISION WHEN THE TRAIN ENCOUNTERED A WASHOUT AT APPROXIMATE MP 34.8, DERAILING THEIR LEAD UNIT AND TRAILING UNIT IN UPRIGHT POSITIONS AND THE HEAD11 CARS THAT WERE LOADED WITH AUTOS.",Main,3,CL,CL,1,UP1015SA018201510,UP1015SA018201510,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,,,,,,,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,POINT (-97.646648 29.891615),1,POINT (-97.646648 29.891615),2015-10-31,"100424, 100424, 100424, 100424, 100424, 100424, 100424, 100424, 100424, 100424, 101160, 100424, 100424, 100424, 100424, 100424, 100424, 100424, 101160, 101160, 101160, 100424, 100424, 101162, 100424, 101034, 101034, 101150, 101150, 101150, 101034, 101160, 101304","101150, 101150",101150,101150,101150,
UP,Union Pacific Railroad Company,2015,1215LK017,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=UP1215LK01720151230,15,12,,,,,,UP,Union Pacific Railroad Company,1215LK017,15,12,,30,12/30/2015,5:53 AM,1,Derailment,55,0,0,0,LITTLE ROCK SUB,,,MARSHALL,66.52,48,TX,TEXAS,203,HARRISON,5,40,4,Dark,2,Cloudy,1,Main,MAINLINE,4,65.6,1.0,North,1,Freight Train,Yes,QSPN,23,Recorded,23,10869,1,Signaled,,Signal Indication,Q,Traffic Control System/CTC,,,,,0,Not a remotely controlled operation,ACFX,66964,13,Yes,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,73,0,46,0,0,1,0,0,0,0,1419,75826,77245,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,0.0,1.0,0.0,1.0,38.0,1.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,32.552911,-94.367452,"QSPNL-29 DERAILED THE LEAD SET OF TRUCKS ON THE DCLX7475, DUE TO BAD CROSS LEVEL ON THE MAIN TRACK WHICH WAS CAUSED BY A WASHOUT NEAR MP 66.52 ON THE LITTLE ROCK SUB IN MARSHALL.  THE CROSS LEVEL CAUSED THE REAR SET OF TRUCKS ON THE WEST SIDE OF THE TRACKS TO DIP AND RESULTED IN WHEEL LIFT ON THE FRONT SET OF TRUCKS, ALLOWING THE LEADING TRUCKS TO CLIMB THE HIGH SIDE OF THE CURVE ON THE EAST SIDEOF THE TRACK.  THE CREW OF THE QSPNL 29 HAD FELT A ROUGH SPOT IN THE TRACK AND STARTED WATCHING THETRAILING CARS.  THE CONDUCTOR NOTICED SPARKS FLYING UP FROM THE 10TH CAR AND THE TRAIN WAS BROUGHT TO A STOP.  UPON INSPECTION, THEY FOUND THE LEAD SET OF TRUCKS HAD DERAILED ON THE B END OF THE CAR WITH THE WHEELS ON THE WEST SIDE INSIDE THE TRACKS.",Main,4,CL,CL,1,UP1215LK017201512,UP1215LK017201512,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,,,,,,,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,POINT (-94.367452 32.552911),1,POINT (-94.367452 32.552911),2015-12-30,,,,,,
UP,Union Pacific Railroad Company,2016,0416HO048,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=UP0416HO04820160430,16,4,,,,,,UP,Union Pacific Railroad Company,0416HO048,16,4,,30,04/30/2016,2:50 AM,1,Derailment,0,0,0,0,HEARNE SUB,,,PALESTINE,5.4,48,TX,TEXAS,1,ANDERSON,5,70,4,Dark,3,Rain,1,Main,MAIN,3,22.9,1.0,North,1,Freight Train,Yes,ALDA,20,Recorded,20,4430,1,Signaled,,Signal Indication,D,Automatic Block Signals System,,,,,0,Not a remotely controlled operation,TTGX,974783,3,Yes,,,0,,0.0,0.0,No,1,0,0,0,1,0,0,0,0,0,60,0,0,0,0,9,0,0,0,0,34771,691200,725971,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,0.0,1.0,0.0,4.0,50.0,4.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,31.707207,-95.69291,"CREW ON THE ALDASB-28, LEAD UNIT UP5429 WENT OVER A WASHED OUT BRIDGE THAT GAVE WAY AND DERAILED 9 CARS.  NO INJURIES TO CREW.",Main,3,CL,CL,1,UP0416HO048201604,UP0416HO048201604,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,,,,,,,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,POINT (-95.69291 31.707207),1,POINT (-95.69291 31.707207),2016-04-30,"104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 104313, 105262, 104313, 104313, 104313, 104313, 104081, 104081, 104081, 105227, 105227, 105227, 105227, 104081","104081, 105227, 105227","104081, 105227, 105227",104081,104081,104081
FWWR,Fort Worth & Western Railroad,2015,15052901,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=FWWR1505290120150529,15,5,,,,,,FWWR,Fort Worth & Western Railroad,15052901,15,5,,29,05/29/2015,1:00 PM,1,Derailment,0,0,0,0,FORT WORTH,,,COPPELL,29.7,48,TX,TEXAS,113,DALLAS,5,77,2,Day,2,Cloudy,1,Main,MAIN,2,,3.0,East,1,Freight Train,Yes,204,23,Estimated,23,2081,2,Not Signaled,,Direct Train Control,P,Track Warrant Control,,,,,0,Not a remotely controlled operation,SOU,532039,1,No,,,0,,,,,2,0,0,0,0,2,0,0,0,0,11,0,8,0,0,2,0,4,0,0,60630,141845,202475,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,1.0,,1.0,,3.0,,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,32.97654,-96.99181,JOB 204 WAS TRAVELING EASTBOUND WHEN THEY HIT A SINKHOLE AND DERAILED TWO LOCOMOTIVES AND SIX CARS.,Main,2,Cl,Cl,1,FWWR15052901201505,FWWR15052901201505,Shortline,Class 3,SMT-8 - Short Line West,FWWR,Fort Worth & Western Railroad,Not Assigned,,,,,,,Shortline,Class 3,SMT-8 - Short Line West,FWWR,Fort Worth & Western Railroad,Not Assigned,POINT (-96.99181 32.97654),1,POINT (-96.99181 32.97654),2015-05-29,"95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 94544, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 96432, 96432, 96432, 96432, 96432, 95972, 95972, 95972, 95972, 95972, 96743, 96743, 96743","95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972","95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972, 95972",,,
CSX,CSX Transportation,2023,000213160,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00021316020230827,23,8,,,,,,CSX,CSX Transportation,000213160,23,8,,27,08/27/2023,4:00 PM,1,Derailment,0,0,0,0,MEMPHIS,,,MILAN,0283.0,47,TN,TENNESSEE,53,GIBSON,3,90,2,Day,1,Clear,4,Industry,OTHER THAN MAIN,1,0.0,3.0,East,6,Cut of cars,No,,0,Recorded,0,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,CRDX,22455,1,Yes,,,0,,0.0,0.0,No,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,85126,21000,106126,M103,Extreme environmental condition - FLOOD,,,M103,Extreme environmental condition - FLOOD,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,35.922878,-88.75677,"BRIDGE FAILED IN MILAN, TN WITH CUT OF CARS ON BRIDGE DERAILING TWO CARS.",Industry,1,1,1,1,CSX000213160202308,CSX000213160202308,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-88.75677 35.922878),1,POINT (-88.75677 35.922878),2023-08-27,,,,,,
